mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR tw_dis chr start end strand de
scaffold_24_1273664_1273673_+ 11.2271919976974 15.753505917492 15.2112830454891 26.7476637425687 18.7908412538598 11.1160384924678 13.241182820949 9.84641110529092 0.299815468966895 4.3074702596933 0.489825083452962 0.698681723602958 0.0242056337831648 scaffold_24 1273664 1273673 + 0
scaffold_24_1274356_1274412_+ 20.2347947483579 22.1678713271996 20.494650204284 19.6524208424194 17.8351147188599 17.3243522531593 20.9277399305172 18.696809027497 0.142460089745858 4.64097539418827 0.701930916574247 0.864357824412047 0.0194706968443137 scaffold_24 1274356 1274412 + 0
scaffold_24_1288409_1288569_+ 65.8076129929668 73.3645630674845 78.925174545923 19.8069239870703 22.5187530805678 33.6343227724571 45.2158947331934 40.694625460057 0.864616257199288 5.8429881123714 0.00014901922953542 0.0010309719977137 0.0179169338546206 scaffold_24 1288409 1288569 + 1
scaffold_24_1292237_1292295_+ 12.1102838910871 13.8553421329194 14.9583005144039 0.0216682446507765 5.80478896637455 7.03141649273408 11.406369324139 7.79911452978596 0.632821039188764 3.69590916690719 0.141381948239525 0.297395657699459 0.027798412960623 scaffold_24 1292237 1292295 + 0
scaffold_24_1295874_1295936_+ 6888.19754092232 6406.13182631614 5364.15837461223 5567.1096178762 3784.25894513226 4105.13592584779 4487.60061430392 4525.36955370152 0.508260945348688 12.5297098459833 0.00697040120092083 0.0277480826540175 0.0251897722724984 scaffold_24 1295874 1295936 + 0
scaffold_24_1296066_1296113_+ 89.6167757710683 72.0048493329206 52.1517947832426 78.0460441964985 54.2318977094833 79.9293845520665 47.0130489920981 39.9544359747421 0.356557744145905 6.25054484601033 0.257725438633782 0.456420546366574 0.0539929826465588 scaffold_24 1296066 1296113 + 0
scaffold_24_1296288_1296326_+ 8.91358953574987 7.66165166922519 6.57143470481783 5.93726045160614 5.52558526541024 5.78533754063212 5.8394537905594 0.0544955745770588 0.956264723796656 3.17711625050705 0.0898408094925474 0.212557844577744 0.0304049483846422 scaffold_24 1296288 1296326 + 0
scaffold_24_1296774_1296918_+ 203.126676598336 132.748774381122 111.858112533337 88.5369663863623 89.6717348184152 71.1862901648883 64.5352873981527 44.9381720845536 1.30745009628454 6.89260596679926 2.46057793141877e-06 2.75039133651342e-05 0.0424062251479585 scaffold_24 1296774 1296918 + 1
scaffold_24_8139_8201_- 44.6473819282562 51.6339963143814 49.0898694813204 53.7795271604708 37.8943775693112 52.808063248391 64.9906186598554 48.9231182523296 -0.197810282089368 5.91374774933514 0.414264051946181 0.626440576324319 0.020741743138505 scaffold_24 8139 8201 - 0
scaffold_24_15279_15314_- 37.5986667067419 37.3571161954805 36.8024555272765 18.719873261442 15.3171079093136 32.6271320989531 34.2845969529818 30.7446899385108 0.193954384628997 5.22663342352695 0.480844958893324 0.691799259830272 0.0170542918609836 scaffold_24 15279 15314 - 0
scaffold_24_20340_20475_- 37.0673669451562 34.5858836557271 21.2041970664152 24.7051743072228 31.6928534719421 42.2312075027182 33.663291503497 48.3767207956462 -0.417630919764588 5.37497976565303 0.141774943179802 0.298160728294078 0.0280914234819787 scaffold_24 20340 20475 - 0
scaffold_24_20763_20865_- 232.234863449215 261.627900843733 227.787073306557 143.959783372526 151.166436706737 264.568928341564 239.906158922259 318.616202820663 -0.189235474796854 8.05918220588782 0.259806700377512 0.458670532237205 0.016292223093156 scaffold_24 20763 20865 - 0
scaffold_24_31739_31754_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.02344630570758 0.029411420768086 0.070997513686891 6.32778923343004 8.59463681564335 -5.3862173908373 2.3820842273955 0.00015697842157866 0.00108136022600695 0.0618784592904252 scaffold_24 31739 31754 - 1
scaffold_24_34408_34433_- 18.0189145004658 20.0541817962358 19.829113627142 8.8300939042471 6.91742547672868 13.658949599599 14.9882176156976 16.6221380345295 0.353424170428303 4.28743642972094 0.316537104648856 0.526080844889718 0.020973589269361 scaffold_24 34408 34433 - 0
scaffold_24_41112_41165_- 14.8401526056452 8.41859927560779 14.1971141419183 5.76155386903713 0.0282378724989987 10.467697992749 0.0395251940949324 13.5420552830137 0.631089264768184 3.59852316674433 0.31626840096295 0.525805898286648 0.121528534093943 scaffold_24 41112 41165 - 0
scaffold_24_78012_78043_- 26.8447941997843 28.7179492055357 27.4514774102401 35.4810806995941 32.0958930204532 28.2863537617387 34.0672657336111 23.7668790781795 -0.0535589347483432 5.18098592185182 0.902240544416517 0.993459717105687 0.0191924318113972 scaffold_24 78012 78043 - 0
scaffold_24_134427_134484_- 0 0 5.10177810000366 0.0288568440439914 7.96800616384129 5.44774527108404 18.0437927813479 0.0997293830231101 -2.16842645968609 2.89758258333601 0.0720486757300126 0.17816213330712 0.59849530241357 scaffold_24 134427 134484 - 0
scaffold_24_168704_168708_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 10.9549919258671 11.1535055856518 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0 2.42357193767463 1 1 0.0289955430114389 scaffold_24 168704 168708 - 0
scaffold_24_191349_191371_- 18.2820532836582 21.7967560221832 21.7293858614791 12.9101061807319 9.22899721453892 18.5899078691111 12.8945250462295 14.8187311128196 0.415979512544909 4.40247771857032 0.227592641030214 0.419109403748214 0.022192060334248 scaffold_24 191349 191371 - 0
scaffold_24_283691_283693_- 17.1202039124478 18.0776192074964 16.5412203748406 25.3005997933464 18.3259196159327 13.0427569706497 13.4423438151453 11.1372422696659 0.456384749774303 4.42256530123651 0.202722191096421 0.386504413393532 0.0217567426440477 scaffold_24 283691 283693 - 0
scaffold_24_356899_356915_- 6.36568441124513 7.5498349628868 7.81961390481821 1.38777878078145e-17 1.38777878078145e-17 0.0302118686831921 5.71537089110693 0.0289001594437936 1.8173712523785 2.68620847144547 0.00680901799496035 0.0271800196952886 0.0334416307789932 scaffold_24 356899 356915 - 0
scaffold_24_360357_360387_- 19.0338780235544 19.543522456778 19.6513336369592 15.2785887344401 10.3863050559183 24.0846523682077 17.6982105215919 19.9972486670191 -0.0830536153205714 4.53939662802881 0.820879809206433 0.945486593780313 0.0214080029648729 scaffold_24 360357 360387 - 0
scaffold_24_409173_409316_- 61.3624302174215 53.6826661628252 46.5883467194285 54.3321074581821 45.1073638114956 50.1441475980477 46.2262842154734 54.7117626415872 0.0979796847752242 5.94412034654627 0.687209832775296 0.854495349314161 0.017847179555451 scaffold_24 409173 409316 - 0
scaffold_24_499394_499418_- 33.4663879936888 47.933292548953 33.2153338971347 55.835142427804 63.5490890474388 37.941660966973 28.3390787383046 18.4748531250667 0.434196096623874 5.58800252752605 0.15545954641081 0.319226570095035 0.031773230589044 scaffold_24 499394 499418 - 0
scaffold_24_509890_509954_- 126.812190933954 155.567739433278 157.706850704259 193.420282230867 187.86212067729 175.654817641272 106.690591290409 119.237094681741 0.132504389422433 7.47576840615728 0.564923725932253 0.761642077053615 0.0288544845818792 scaffold_24 509890 509954 - 0
scaffold_24_557760_557782_- 12.9901176056257 9.73498320824967 9.66308402353611 7.40402322580261 9.41335389000371 18.7437532574078 10.2069500302823 9.69421889816759 -0.249914683235211 3.89729924519515 0.611689804633519 0.799286190245493 0.0285918013543065 scaffold_24 557760 557782 - 0
scaffold_24_558116_558181_- 846.34104813713 911.968414749578 832.120002510234 616.409182087852 575.072229272159 961.304075761596 989.026477570016 989.031164986586 -0.182255207994837 9.91919194277988 0.0899724043540203 0.212702872590822 0.00720257911018592 scaffold_24 558116 558181 - 0
scaffold_24_579040_579116_- 97.9268867144946 87.4197202464956 88.5327981663291 132.838781589148 116.496835734912 82.7562393375483 81.079226309746 81.9622414585893 0.156037104713919 6.81729246574042 0.40387752462666 0.616501998691842 0.0129148398626327 scaffold_24 579040 579116 - 0
scaffold_24_588999_589044_- 9.33794452969746 14.0770297778026 8.95951364415108 8.68933810512598 5.54802380547417 10.8571422698942 9.61140715299819 9.45314103731084 0.114519998724235 3.73745769677487 0.823005627410456 0.946869666535775 0.025130521792621 scaffold_24 588999 589044 - 0
scaffold_24_590525_590527_- 9.55719160709835 9.30785846310929 5.767259757822 6.54727597261343 0.0317324877184155 9.58969371700543 8.45509438983889 7.24950550624371 -0.0357782358230002 3.38696718907151 1 1 0.0303566349294285 scaffold_24 590525 590527 - 0
scaffold_24_593900_593935_- 70.6465300471789 63.9252631671383 97.2591676038389 92.4487178921255 145.422359444521 128.675912545237 155.03235396634 168.074577536778 -0.961595170351917 7.06912095680153 0.000110917788648172 0.00079540552239742 0.0344840056356511 scaffold_24 593900 593935 - 1
scaffold_24_647053_647096_- 12.2829522236869 12.8685690040153 12.5225060407445 20.3044999117172 17.0399373538082 15.2622602523358 19.2891552770536 15.7521009293677 -0.413662187879652 4.33686871440843 0.267149302034889 0.467901847716078 0.0212326398298942 scaffold_24 647053 647096 - 0
scaffold_24_656449_656455_- 6.79209935210962 6.51281325078554 9.75060390529863 0.0335339427799348 9.44881970672308 7.27230746489994 0.0140360665212074 0.035410628714992 1.60157155944109 3.02727359878105 0.0307404117891868 0.0934745954755327 0.108263199007882 scaffold_24 656449 656455 - 0
scaffold_24_702076_702082_- 13.0589508125347 15.8352094431659 33.6633705749737 0.033180799495204 9.33489133980539 21.1120263328781 22.4357444339706 49.9969600808998 -0.578758129353198 4.70211442907582 0.243026693585312 0.438939485771413 0.132208315396608 scaffold_24 702076 702082 - 0
scaffold_24_713065_713132_- 84.7799934502913 82.1028119845447 89.7115025721627 64.8966753819855 57.6267245496094 78.8151248613102 67.4575148947944 73.633957120467 0.222905529986852 6.46808185560899 0.259391134681756 0.45841373211807 0.0137913751541897 scaffold_24 713065 713132 - 0
scaffold_24_715748_715767_- 0 4.96811458805587 0 10.7924425683939 6.36192095240529 8.27981305535672 0.0158269389517549 0.0399388712175406 -0.741952620300804 2.71685224542215 0.617904277964304 0.804126063755336 0.100253094535936 scaffold_24 715748 715767 - 0
scaffold_24_731640_731646_- 27.9268887457658 12.8848968973347 9.45769267094381 44.6889062121061 33.6249174317964 57.5774503475335 21.1389155384333 48.2076446817414 -1.33073973448677 5.27012197965471 0.00207686540833045 0.00989645318344826 0.0881649500566352 scaffold_24 731640 731646 - 1
scaffold_24_757510_757532_- 12.9253159761599 12.9798114469074 13.3886327715098 7.00928701271341 9.18184322346041 8.24946157462603 9.3101314525028 7.42798111949607 0.645806856312215 3.80499619780254 0.118988982305849 0.262663084071204 0.0228593624453674 scaffold_24 757510 757532 - 0
scaffold_24_762811_762813_- 6.53622668327706 6.29838085266247 6.43061906394613 15.3743231690079 5.36347884652945 6.43785045063093 7.96795281629363 7.40233553969148 -0.17431120950146 3.47724961422208 0.777567685278697 0.919731878173188 0.0315591347031783 scaffold_24 762811 762813 - 0
scaffold_24_767721_767743_- 15.9991301954121 17.1119790825662 13.2461931466437 25.560763329524 17.8704031891994 19.865555862937 16.6257075280182 15.3992671300594 -0.159970537698336 4.49763863188508 0.732043077713766 0.887639278442401 0.0227048883789671 scaffold_24 767721 767743 - 0
scaffold_24_832463_832467_- 0 0 5.18979644650774 5.97734224919817 12.3640079657724 0.0700114875636122 6.80163607090849 7.87452920336683 -1.49215887089688 2.93711972243731 0.0644082427646129 0.164667119274932 0.0661627673423244 scaffold_24 832463 832467 - 0
scaffold_24_843696_843730_- 5.73184642823397 8.4311146239689 40.7971910248619 20.544953961695 149.845802310793 18.8606499781727 91.9407175148561 100.69879511216 -1.93968225363693 6.00942644320434 0.0178035500241891 0.0605169917307857 0.409788812126127 scaffold_24 843696 843730 - 0
scaffold_24_864518_864520_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 7.68014612174159 6.92755875616259 9.04043538692827 -6.0205804544281 2.46923465952104 3.83623339314046e-07 5.57266257380161e-06 0.0281647354871359 scaffold_24 864518 864520 - 1
scaffold_24_866661_866669_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 19.8595111466469 16.0518963956347 15.2130412163025 -7.12176858620737 3.22291201068206 9.25444224106269e-14 4.64226528772125e-12 0.0266116774802419 scaffold_24 866661 866669 - 1
scaffold_24_871907_871915_- 34.082448519114 24.7867528904837 48.4376186687927 44.6449955920968 60.0651367967145 38.9281903229589 49.6572062460059 55.7765478439604 -0.427270264317128 5.7366551815029 0.137427946936632 0.291973457887695 0.0342970883338235 scaffold_24 871907 871915 - 0
scaffold_24_952607_952618_- 0 0 5.27781063876646 0.0403759987639742 11.7280388384692 9.10446249779528 11.528853780535 13.8243701764247 -2.66401365045498 3.243235349233 9.93128860509341e-05 0.000721843767777774 0.0920845673674595 scaffold_24 952607 952618 - 1
scaffold_24_962896_962932_- 6.70515302107455 6.75227917177397 11.1488180269345 13.8969906085246 22.0189149860891 19.5774315278402 21.7895291056315 17.0727122531434 -1.23595597292047 4.25995562463623 0.0016900091606912 0.00830167066247879 0.0255811335803274 scaffold_24 962896 962932 - 1
scaffold_24_992124_992156_- 36.5007903402987 31.7455746110541 33.5421358525057 46.9639224584371 44.1618627710886 50.4124362995878 45.246320597829 40.2173783003597 -0.415098838932676 5.62602481551381 0.0990460728134011 0.229432702333681 0.0168228981989703 scaffold_24 992124 992156 - 0
scaffold_24_995644_995648_- 52.0682965980344 56.6971833948468 52.9308169604377 28.509091715361 30.2292985640746 44.6814078431707 44.2044570489997 52.8428550244904 0.190485773528177 5.76827582976562 0.421639311145084 0.634242425687664 0.0158579778711192 scaffold_24 995644 995648 - 0
scaffold_24_1010597_1010636_- 26.101182658962 20.9351895239753 27.9422681232377 32.5749115480718 28.5364239077698 19.1637862117343 22.7573334925579 22.0076775163634 0.22839355012587 4.95660814387687 0.48644532243682 0.69653141464369 0.0196730079044619 scaffold_24 1010597 1010636 - 0
scaffold_24_1016450_1016466_- 9.92263299961742 10.1187006655803 12.2184142355719 5.55597249595645 7.3451365828112 8.61402656315619 7.89414613228421 12.1494013483985 0.17112333550388 3.69536460023783 0.734071275675387 0.888987054509664 0.0244923277595834 scaffold_24 1016450 1016466 - 0
scaffold_24_1021793_1021828_- 33.5552150832073 36.8556745840922 40.9038315893673 37.8615642261978 35.7676013941799 31.5446425213753 42.7045631650075 32.0619669771633 0.0649627830727848 5.46527075253039 0.836811818131419 0.95660706783073 0.0190905098976035 scaffold_24 1021793 1021828 - 0
scaffold_24_1027287_1027303_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.99286226930845 12.0496513643621 9.16540988001137 11.3167456495373 7.2675934275749 -6.25087534488168 3.17816136475264 3.44323084781958e-08 6.37498540424486e-07 0.0272783146137675 scaffold_24 1027287 1027303 - 1
scaffold_24_1031591_1031679_- 6.1031322768803 0 6.33136543903542 0.0338860040958009 9.56275127160976 11.0001546401326 8.38401733002186 14.3591524144611 -1.4313083294563 3.34365535127839 0.00956427890229589 0.0364086175933006 0.0644443764368333 scaffold_24 1031591 1031679 - 0
scaffold_24_1083217_1083304_- 142.388838073569 145.54102989981 125.638812430768 90.5968217821031 70.077567539825 89.362479867248 88.3652390833988 77.2194609086729 0.697141933461877 6.92921038745245 0.000207029213505431 0.00137333870985988 0.0158026445988997 scaffold_24 1083217 1083304 - 1
scaffold_24_1088790_1088891_- 67.5732873793469 73.1655527783088 65.6099560444325 68.3154917058657 56.8364999096832 57.4665030935375 49.2199426159905 65.5861331703244 0.261090807581947 6.22481408898443 0.243550073283989 0.439572916740671 0.0169778082138046 scaffold_24 1088790 1088891 - 0
scaffold_24_1095035_1095107_- 71.2762130556687 63.1772998924007 62.9521874135939 87.146258101128 60.0994177834723 131.201447365201 104.837261831087 118.222388626597 -0.841885140484104 6.67810884964896 6.47820079159033e-05 0.000493030782217969 0.0203056970925429 scaffold_24 1095035 1095107 - 1
scaffold_24_1103121_1103179_- 37.1603455052064 38.7385127353751 36.7108038597784 43.4031445183177 41.1707497325333 40.7653441733349 43.4102988634923 40.1692858958264 -0.142467238430688 5.59831131947725 0.577007391430633 0.771821374064863 0.0154670111656979 scaffold_24 1103121 1103179 - 0
scaffold_24_1132608_1132622_- 17.3956364315627 19.2029041189487 17.1406828135197 23.7418182061496 21.6298672443976 12.5659634854004 15.3810646656367 21.7223038879729 0.113967253653128 4.56463409123257 0.803448852585606 0.933560413881998 0.0226741438430893 scaffold_24 1132608 1132622 - 0
scaffold_24_1137472_1137501_- 74.487140312382 73.0987115447091 74.2285650636272 151.737857732926 154.623820274713 120.194243582977 117.968908635101 122.463271584217 -0.69996497917445 7.01809780104274 6.30803930119068e-05 0.00048224297450469 0.0110774682253703 scaffold_24 1137472 1137501 - 1
